ClosestWorldIntersection_worldPoint_x,ClosestWorldIntersection_worldPoint_y,ClosestWorldIntersection_worldPoint_z
0.377659116316884,0.340486491928634,-0.371614066612671
0.43519705468813,0.316812167288632,-0.307316676860824
0.526187331246421,0.294104784088436,-0.296634785188261
0.524055417907134,0.308660312922859,-0.276276234409933
0.526034232142807,0.312771975674084,-0.271254085064371
0.531860876419583,0.300405571655146,-0.286948517353534
0.508101473712693,0.322592777375244,-0.262598214391464
0.530407457889893,0.319244268261629,-0.264002746626912
0.527333373667764,0.295316652312883,-0.294649402368954
0.528669588030249,0.298765871837669,-0.289365230738698
0.559028744343861,0.293062029409562,-0.301752021518556
0.522043480455921,0.316755180881973,-0.267019145944811
0.535226438344572,0.291507421332971,-0.300827373265253
0.53250028482788,0.313378000080884,-0.270422027468665
0.507896590936695,0.341816014061075,-0.245506871551482
0.505822340577931,0.324548644176522,-0.261045931218089
0.486988408367805,0.331232692251563,-0.259357795123712
0.512200845147675,0.332678923995772,-0.252458138087605
0.499019530956921,0.318820976867781,-0.268450983140745
0.523128497858833,0.303958475855176,-0.282383918308779
0.530960578576221,0.313602810199339,-0.270168270499217
0.405557652578892,0.312927494975706,-0.367511871545063
0.187972873805587,0.29516556929306,-0.472423891393522
0.123675126076736,0.286659172556274,-0.469831328061721
0.0995352154381857,0.268279070608531,-0.424211506692305
0.0952529740775343,0.259125936672428,-0.416380899321725
0.0890731231247008,0.250695613256235,-0.408114725409488
0.0862601328139788,0.255853633187588,-0.406953073067517
0.0866719400288051,0.257300931775778,-0.407726902199801
0.0884153171722523,0.250088704608508,-0.407375318512152
0.0850750025376953,0.25113529570616,-0.404698177743214
0.0984264232033308,0.250357488657407,-0.417075149020518
0.0861615632143783,0.255708289288364,-0.406826205555359
0.0872757382657146,0.256066893163459,-0.407911868020622
0.0957937255670188,0.254998884727583,-0.415665655154706
0.0907653767734584,0.266600580739,-0.414557524247264
0.0964716615836911,0.259187491199033,-0.417636070617555
0.10897294718536,0.264884785279378,-0.433934469886541
0.0670518959774795,0.282726282551142,-0.401350955313943
0.0415392265892844,0.272029153979755,-0.381951184938579
0.0391566253355032,0.264236937020598,-0.378426616634778
0.0316198508423105,0.267148964057149,-0.375920345328172
0.0263734250167193,0.278302462276615,-0.377421048334839
0.0355284767194869,0.288343936097126,-0.385317026994724
0.0132064100027612,0.281719981521385,-0.374029770405248
0.0256841491759735,0.258505438833996,-0.37127133655654
0.0119165198873204,0.269308540351679,-0.369514883287742
0.00628253737224618,0.276919120586409,-0.370322962741776
0.0317690333353684,0.278681014087039,-0.3797750876053
0.0329158396181857,0.302960301050702,-0.391212498225028
0.0174918898406598,0.28624546597409,-0.377181406968495
0.0237684373317501,0.265277216298546,-0.372301961217119
0.0212910677952118,0.271628731526949,-0.373279648718248
0.0232797816452545,0.266255122402473,-0.372396302425957
-0.0121870702713449,0.276336362696364,-0.366147893350333
-0.00560351278686005,0.29395551381655,-0.374090218214568
0.00441083935180468,0.29376697043713,-0.376382498947559
-0.00598241479067727,0.298454258431832,-0.376053139575705
