ClosestWorldIntersection_worldPoint_x,ClosestWorldIntersection_worldPoint_y,ClosestWorldIntersection_worldPoint_z
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.518939297417918,0.0744451356119287,0.26060439990568
0.614723020041912,0.0559105859070905,0.349529670571181
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.571030570141775,0.019662664982537,0.301079232232255
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.585889599255666,0.0806797474378957,0.326146323114123
NaN,NaN,NaN
0.554855629189155,0.0835200126730225,0.296776129972672
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.541407614957165,0.127698657451771,0.291626033192803
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.518885609788354,0.0911156021627253,0.263493761132684
0.540683477649712,0.0714265633874574,0.281001389075011
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.597202306313987,0.207438692076313,-0.262448015218183
NaN,NaN,NaN
NaN,NaN,NaN
0.602932200883774,0.0414490609742725,-0.1757406791606
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.526558741826332,0.0417978366845164,0.262178678331784
0.519824409592083,0.0853909929093816,0.263387441535267
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.513756429324638,0.0836800962614314,0.25724495906161
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.729733796451956,-0.0856598410725699,-0.24093970576549
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.568202677089602,0.133534090103559,0.318446713795229
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.553116472720514,0.0733576817695043,0.293309272237266
0.582701987207686,0.318463334708645,-0.274530836869993
NaN,NaN,NaN
0.517100715407086,0.0798592952438344,0.259789877598919
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.579072204576818,0.115511445594537,0.325729421656082
NaN,NaN,NaN
0.563790979392518,0.0750172043208295,0.303876633503309
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.562971206688923,0.10264133160135,0.307961078121222
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.573223217240001,0.220589868156167,-0.308272339277879
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.636796560740599,0.0974897673760637,-0.17598496275494
NaN,NaN,NaN
0.58051485835785,0.0654028227151235,0.318277761585279
0.7713370308863,0.000305389793458816,-0.214218717733592
0.536028791050406,0.0770965044393387,0.277521393367443
NaN,NaN,NaN
0.517566036038767,0.0464584055407745,0.254345112384185
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.509317621650777,0.112184815898823,0.258001312194323
0.637574918876034,0.154944500840713,-0.200794499346776
NaN,NaN,NaN
NaN,NaN,NaN
0.598278652206298,0.065998285141145,0.335481085353146
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.633107464470239,0.0207512393188159,0.361022456408287
NaN,NaN,NaN
0.599021180428864,0.0739432294570443,0.337597457816011
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.554543822720594,0.0746739358585744,0.294915362600321
0.611024222037386,0.122284116597664,0.357679201094339
NaN,NaN,NaN
NaN,NaN,NaN
0.567355028579226,0.0700077459539249,0.306423376357687
0.52300406701757,0.0799232871674298,0.265483348984814
0.527614094023159,0.0858290143175757,0.270962561084354
NaN,NaN,NaN
NaN,NaN,NaN
0.725636265877327,0.117914523076796,-0.195852072278941
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.600788746753745,0.213010182369322,-0.26929943710086
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.602739445621204,0.0688805646641334,0.340283252168665
NaN,NaN,NaN
