Label
NaN
NaN
NaN
NaN
NaN
NaN
12
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
12
NaN
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
12
NaN
NaN
NaN
NaN
NaN
12
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
13
NaN
NaN
13
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
12
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
12
NaN
NaN
NaN
13
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
12
NaN
NaN
NaN
NaN
12
13
NaN
12
NaN
NaN
NaN
NaN
12
NaN
12
NaN
NaN
NaN
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
13
NaN
NaN
NaN
13
NaN
12
13
12
NaN
12
NaN
NaN
NaN
12
13
NaN
NaN
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
12
NaN
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
12
12
NaN
NaN
12
12
12
NaN
NaN
13
NaN
NaN
NaN
NaN
NaN
NaN
NaN
13
NaN
NaN
NaN
NaN
NaN
NaN
12
NaN
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
12
12
NaN
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
12
NaN
12
12
NaN
NaN
13
NaN
NaN
12
12
NaN
12
13
NaN
NaN
NaN
NaN
13
NaN
NaN
13
12
12
12
NaN
NaN
NaN
NaN
NaN
13
NaN
NaN
NaN
NaN
NaN
NaN
13
NaN
NaN
NaN
NaN
NaN
12
NaN
NaN
NaN
12
NaN
12
NaN
NaN
NaN
NaN
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
12
12
12
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
13
NaN
NaN
NaN
NaN
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
12
12
NaN
NaN
12
NaN
12
12
NaN
12
12
13
12
12
NaN
NaN
13
NaN
NaN
NaN
12
NaN
12
13
NaN
12
NaN
13
13
13
NaN
12
12
12
12
12
NaN
NaN
NaN
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
13
NaN
NaN
NaN
NaN
NaN
NaN
12
12
13
NaN
NaN
NaN
NaN
12
NaN
NaN
NaN
NaN
12
NaN
NaN
NaN
12
13
NaN
NaN
NaN
NaN
NaN
NaN
12
NaN
12
NaN
NaN
NaN
NaN
NaN
NaN
12
NaN
NaN
NaN
12
13
13
NaN
12
12
12
13
NaN
NaN
NaN
NaN
NaN
NaN
12
12
12
NaN
NaN
NaN
NaN
NaN
13
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
8
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
11
NaN
NaN
NaN
11
11
NaN
NaN
NaN
NaN
11
11
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
8
NaN
NaN
NaN
11
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
11
NaN
11
NaN
11
NaN
NaN
NaN
4
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
9
11
NaN
11
9
NaN
NaN
11
NaN
NaN
11
NaN
NaN
NaN
11
NaN
11
NaN
NaN
11
NaN
11
NaN
NaN
11
11
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
11
NaN
NaN
11
NaN
NaN
11
6
7
3
NaN
7
9
NaN
NaN
NaN
NaN
NaN
NaN
8
12
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
11
11
NaN
NaN
NaN
3
11
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
11
NaN
4
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
11
NaN
NaN
NaN
NaN
NaN
11
6
4
NaN
NaN
NaN
NaN
8
8
NaN
NaN
5
NaN
11
NaN
NaN
NaN
11
NaN
NaN
NaN
NaN
NaN
9
NaN
11
NaN
NaN
NaN
NaN
11
11
9
NaN
NaN
NaN
NaN
NaN
6
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
11
NaN
NaN
NaN
11
NaN
NaN
NaN
NaN
2
2
NaN
11
NaN
NaN
NaN
11
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
11
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
11
NaN
NaN
NaN
NaN
NaN
NaN
NaN
11
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
3
NaN
